ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Granularity_1_BF_image,Granularity_2_BF_image,Granularity_3_BF_image,Granularity_4_BF_image,Granularity_5_BF_image,Intensity_IntegratedIntensityEdge_BF_image,Intensity_IntegratedIntensity_BF_image,Intensity_LowerQuartileIntensity_BF_image,Intensity_MADIntensity_BF_image,Intensity_MassDisplacement_BF_image,Intensity_MaxIntensityEdge_BF_image,Intensity_MaxIntensity_BF_image,Intensity_MeanIntensityEdge_BF_image,Intensity_MeanIntensity_BF_image,Intensity_MedianIntensity_BF_image,Intensity_MinIntensityEdge_BF_image,Intensity_MinIntensity_BF_image,Intensity_StdIntensityEdge_BF_image,Intensity_StdIntensity_BF_image,Intensity_UpperQuartileIntensity_BF_image,Location_CenterMassIntensity_X_BF_image,Location_CenterMassIntensity_Y_BF_image,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_BF_image,Location_MaxIntensity_Y_BF_image,Number_Object_Number,RadialDistribution_FracAtD_BF_image_1of4,RadialDistribution_FracAtD_BF_image_2of4,RadialDistribution_FracAtD_BF_image_3of4,RadialDistribution_FracAtD_BF_image_4of4,RadialDistribution_MeanFrac_BF_image_1of4,RadialDistribution_MeanFrac_BF_image_2of4,RadialDistribution_MeanFrac_BF_image_3of4,RadialDistribution_MeanFrac_BF_image_4of4,RadialDistribution_RadialCV_BF_image_1of4,RadialDistribution_RadialCV_BF_image_2of4,RadialDistribution_RadialCV_BF_image_3of4,RadialDistribution_RadialCV_BF_image_4of4,Texture_AngularSecondMoment_BF_image_3_0,Texture_AngularSecondMoment_BF_image_3_135,Texture_AngularSecondMoment_BF_image_3_45,Texture_AngularSecondMoment_BF_image_3_90,Texture_Contrast_BF_image_3_0,Texture_Contrast_BF_image_3_135,Texture_Contrast_BF_image_3_45,Texture_Contrast_BF_image_3_90,Texture_Correlation_BF_image_3_0,Texture_Correlation_BF_image_3_135,Texture_Correlation_BF_image_3_45,Texture_Correlation_BF_image_3_90,Texture_DifferenceEntropy_BF_image_3_0,Texture_DifferenceEntropy_BF_image_3_135,Texture_DifferenceEntropy_BF_image_3_45,Texture_DifferenceEntropy_BF_image_3_90,Texture_DifferenceVariance_BF_image_3_0,Texture_DifferenceVariance_BF_image_3_135,Texture_DifferenceVariance_BF_image_3_45,Texture_DifferenceVariance_BF_image_3_90,Texture_Entropy_BF_image_3_0,Texture_Entropy_BF_image_3_135,Texture_Entropy_BF_image_3_45,Texture_Entropy_BF_image_3_90,Texture_Gabor_BF_image_3,Texture_InfoMeas1_BF_image_3_0,Texture_InfoMeas1_BF_image_3_135,Texture_InfoMeas1_BF_image_3_45,Texture_InfoMeas1_BF_image_3_90,Texture_InfoMeas2_BF_image_3_0,Texture_InfoMeas2_BF_image_3_135,Texture_InfoMeas2_BF_image_3_45,Texture_InfoMeas2_BF_image_3_90,Texture_InverseDifferenceMoment_BF_image_3_0,Texture_InverseDifferenceMoment_BF_image_3_135,Texture_InverseDifferenceMoment_BF_image_3_45,Texture_InverseDifferenceMoment_BF_image_3_90,Texture_SumAverage_BF_image_3_0,Texture_SumAverage_BF_image_3_135,Texture_SumAverage_BF_image_3_45,Texture_SumAverage_BF_image_3_90,Texture_SumEntropy_BF_image_3_0,Texture_SumEntropy_BF_image_3_135,Texture_SumEntropy_BF_image_3_45,Texture_SumEntropy_BF_image_3_90,Texture_SumVariance_BF_image_3_0,Texture_SumVariance_BF_image_3_135,Texture_SumVariance_BF_image_3_45,Texture_SumVariance_BF_image_3_90,Texture_Variance_BF_image_3_0,Texture_Variance_BF_image_3_135,Texture_Variance_BF_image_3_45,Texture_Variance_BF_image_3_90
2,146,569,522.0,577.0,1.00119227549,0.154446844931,1.0,0.780521262003,0.897687432669,27.1219765535,27.0185121722,12.6491106407,4.72937393496,4.12310562562,26.0,26.7965426483,7.71885241882,89.248,0.949916527546,0.984658658973,0.000727329668029,0.0139838429927,0.00588593279224,0.000661908971629,0.0178149212177,0.0116555502525,0.00447099881346,0.00212297373835,0.00226132577041,0.0154259163635,0.00696907282048,0.0089819522383,0.00347358287846,0.000759376389099,0.00377777870494,0.00367712641461,0.0130114222646,0.0042175739546,0.007739107112,0.00659344848333,0.00344759497259,0.00240764178201,0.00163252260524,0.00650545464039,0.00445927424174,0.0109358747696,0.002317628971,0.00451295713113,0.00528535297675,2.3182657925,4.44018070307,3.24256934938,2.89811498238,1.21022474029,0.242542117834,1.32892328035,0.00132753420621,0.000946059357375,0.099938081257,0.0028229188174,0.00511177163571,0.0023321357484,0.00233554179324,0.00239566620439,0.00149538367987,0.0,0.000206692415214,0.00118323489749,0.00329594872892,522.095199225,577.07228071,521.996485062,577.087873462,516.0,582.0,146,0.079549,0.264861,0.350323,0.305267,1.33127590619,1.46316426153,1.06595650809,0.708966700885,0.10927344459,0.0656957829826,0.0816642674187,0.0222943901395,0.0314179656006,0.0273826389024,0.0269097935032,0.029687919914,6.65983606557,6.53303964758,6.64615384615,4.94672131148,0.124679953773,0.10137081703,0.0939153893621,0.347015329492,1.78072026192,1.77041631275,1.78087996156,1.65951813787,2.88605213652,2.69005802558,2.75095278348,2.23233001881,3.69078419664,3.80720530248,3.82309173051,3.73860575184,5.1310854892,-0.14067481427,-0.0676898879716,-0.062235550029,-0.114001395377,0.654627461577,0.484266696249,0.467097287948,0.603238729246,0.407120461831,0.399251634675,0.399208468675,0.453142791556,8.46721311475,8.78414096916,8.76923076923,8.47540983607,2.36645423766,2.38520885398,2.40914112366,2.51082523542,8.55630206934,8.00626831493,8.02366863905,10.2043133566,3.80838484278,3.59268082051,3.64915348388,3.7713652244
2,147,628,522.0,632.0,1.00150296761,0.308589690285,1.0,0.773399014778,0.902899033626,29.0219150064,28.4429253067,13.3416640641,4.98709865147,4.35738832106,26.83281573,27.6055076913,63.9970377787,93.49,0.955133079848,0.97089311902,0.00879179026049,0.0266836972026,0.0236038625585,0.00759120285801,0.00688293546835,0.0222631472619,0.019973424033,0.0103855326613,0.00588824630542,0.00599462565242,0.00687502336356,0.0166024450492,0.0154028372173,0.00697779589159,0.00109552900938,0.00414439130402,0.00497825137574,0.00663709961565,0.000415045433322,0.0106239625148,0.0107389434649,0.00344944169408,0.00263741446109,0.00223563651481,0.00308864129921,0.0039875861172,0.00633625700209,0.00148467926318,0.000568121780364,8.3253386603,3.01696304676,5.47103217103,9.4572514614,8.02103390717,0.245196754579,1.44067131434,0.0014238061849,0.000829943688586,0.110433381706,0.00260929204524,0.00928279478103,0.00222906140526,0.00229406260245,0.00225237826817,0.00155449390877,0.0,0.000189397342707,0.00133454200226,0.00308232195675,522.420464431,632.897832828,522.522292994,632.855095541,514.0,633.0,147,0.0687339,0.223551,0.426363,0.281352,1.13591778043,1.23149174818,1.31252801594,0.649593249402,0.42490614879,0.155751397751,0.145860366861,0.0677328968694,0.061230486434,0.0613851833697,0.0618142546942,0.0670212478374,2.59519408503,2.61143984221,2.97260273973,2.59375,0.0835151464158,0.064273127842,-0.0549673732483,0.080676974014,1.38542372194,1.37660149954,1.42325346392,1.39195961252,1.14274585641,1.16385591852,1.23804672929,1.29900721778,2.98359114647,2.99239081936,2.99377044111,2.96177906964,16.2438770441,-0.0321271359169,-0.0269083614665,-0.0279700856838,-0.042511863688,0.304949647007,0.280705799264,0.285861821735,0.347614464857,0.52729501191,0.526688255098,0.494444749449,0.563261412031,5.10536044362,5.22287968442,5.22309197652,5.11213235294,1.93839032122,1.92808937147,1.87658015899,1.93389406355,3.06653318801,2.97004851215,2.65864484281,3.04808810013,1.40205206351,1.4218767628,1.3950850372,1.41791468426
2,148,588,523.0,689.0,1.00998700194,0.436060650634,1.0,0.724137931034,0.878103008973,28.9339395071,28.6356421266,12.2065556157,4.70086445462,4.12310562562,25.4558441227,26.0381521108,65.1005191014,91.732,0.944578313253,0.894582916763,0.0424760723593,0.082626510799,0.0407842872436,0.0252703222173,0.00515203034517,0.0489868077807,0.0202042546466,0.0191887520516,0.011538371825,0.00994799176991,0.01068859151,0.019253774406,0.00349752700477,0.00681129332289,0.00368064696465,0.00906826390596,0.00797196547124,0.00140980217625,0.00826426147368,0.0013999551703,0.0051822635779,0.00245561806056,0.00907542727602,0.00281807872815,0.00660557509689,0.00198227998696,0.00164283725368,0.002961653483,0.00543210133409,6.75863784032,6.50384285622,4.24119810822,12.2913666944,8.68320205295,0.217282216996,1.21476379239,0.0012512402609,0.000720218988135,0.14917441745,0.0024414435029,0.00758373271674,0.00197529288178,0.00206592481698,0.00204199342988,0.00080765853636,0.0,0.0002564297644,0.00117820153002,0.00270501314662,522.659743039,687.244719729,522.579931973,687.370748299,524.0,684.0,148,0.0632818,0.20815,0.420597,0.307972,1.16280315444,1.15464116099,1.28807845525,0.701888551546,0.173064043212,0.206446275206,0.119491364315,0.0993744926077,0.0555336432923,0.0567568664043,0.0558315084833,0.0558807960004,3.26347305389,3.23142250531,3.47890295359,3.39801980198,0.0216043725845,0.0195664059275,-0.066023431591,-0.0205510535542,1.44329264323,1.47676149661,1.49756123472,1.49689681459,1.35013804726,1.39657682755,1.34138492763,1.52030585237,3.13615650989,3.14570793711,3.14087764039,3.09289507906,17.0672847178,-0.0402239931366,-0.0341571793912,-0.0341060425885,-0.066628529716,0.348056564086,0.322840455513,0.322582756232,0.438350266138,0.47680355078,0.495702538865,0.458014710397,0.497209739465,5.57085828343,5.69851380042,5.71518987342,5.55247524752,1.9889434088,1.99536872922,1.94544939697,1.98568001987,3.40665575038,3.35284280183,3.04335576564,3.26110773454,1.65277429174,1.59549407008,1.58380957468,1.67247916871
2,149,584,523.0,742.0,1.00127668973,0.267731328106,1.0,0.80109739369,0.933571668945,27.8156902773,27.5136329844,13.0384048104,4.85415904223,4.12310562562,26.0,26.8002398318,-28.8381670021,88.662,0.960526315789,0.968693233121,0.0144745548813,0.0288064967095,0.0177541686957,0.0120997171623,0.0126415992093,0.0242370975481,0.0152386940397,0.00683967309078,0.00876620032088,0.009719677358,0.00659673271251,0.0183544900101,0.0124608208504,0.00414374414027,0.00222162785748,0.00523107517364,0.00670220837576,0.0055597934073,0.00200437445799,0.0120563464901,0.0102482534366,0.00176755677278,0.000863070859412,0.00587770196126,0.00226768766251,0.00455888131492,0.00496602220232,0.00183855120233,0.00415276815294,4.54801507238,2.94654643389,7.46876283851,3.6581532841,10.1564827277,0.207526525133,1.17387404911,0.0012512402609,0.000747692771256,0.0878482502499,0.0024414435029,0.00603221915662,0.00199544735705,0.00201005830328,0.00209048576653,0.00143169623334,0.0,0.000204441441232,0.00112102595439,0.00280526815914,522.775207317,742.58975384,522.863013699,742.592465753,532.0,742.0,149,0.064993,0.258318,0.408504,0.268185,1.08445390803,1.38401494551,1.23609548406,0.634089206394,0.214762146337,0.109080306471,0.119564492879,0.0814466138855,0.0448790627362,0.04153915799,0.0401625024646,0.0456624072661,3.82738095238,4.20425531915,4.37259100642,3.96222664016,0.17293565862,0.05642851404,0.00424389109966,0.144646344973,1.56026602493,1.59760335763,1.6003442661,1.56565895613,1.73522534014,1.75203259393,1.80710627313,1.85020295721,3.33708475878,3.38216380056,3.41031014344,3.33067027881,13.8958779362,-0.077823252067,-0.0455011152126,-0.0281962183072,-0.0785902224322,0.486670388062,0.38177892178,0.304904706012,0.488548735063,0.490375574346,0.45705926587,0.448219335636,0.494171315509,6.52976190476,6.76595744681,6.8051391863,6.53876739563,2.20616972618,2.16715463787,2.14934367661,2.18537490126,5.4276856576,4.70692621096,4.40956673652,5.30217502144,2.31301571555,2.22200543232,2.19071113169,2.31439197815
2,150,523,520.0,798.0,1.0281077387,0.540585244336,1.0,0.842190016103,0.877927096243,28.3472412788,27.6586333719,11.401754251,4.45685376715,4.0,22.0,23.8482292108,8.12138707862,86.522,0.964944649446,0.866125521255,0.04007302088,0.0912367533533,0.0651132762838,0.0121216340397,0.0339750597327,0.0386569197486,0.0183852710409,0.0182621690168,0.0177929295169,0.00488604366809,0.00427781195239,0.0077650464087,0.00949011211462,0.00236952863421,0.0110832067981,0.0142129222004,0.00387271872287,0.00796188777023,0.0112856384316,0.00211195829871,0.0104071560264,0.00376861232096,0.00550173238961,0.0023198326998,0.00275310482925,0.00747781258253,0.00333600273582,0.00588795970068,0.00363270424402,4.23153348268,5.43496759007,5.78557857196,1.61184255377,4.68652981989,0.171151767761,1.08162151773,0.00094224489294,0.00102235423401,0.318902144667,0.00260929297656,0.0102693215013,0.00178283091418,0.00206810997654,0.00196878029965,0.0,0.0,0.000646017785224,0.00137085794065,0.00294880592264,522.042888549,798.999766546,521.724665392,798.978967495,520.0,804.0,150,0.0786354,0.306966,0.304752,0.309647,1.46879780851,1.68992881179,0.937559257185,0.704110202712,0.0806338268378,0.190135281165,0.423016856305,0.167996274857,0.0869995536494,0.0778713387852,0.0783105294468,0.0873139370611,1.81718061674,2.35467980296,2.06097560976,1.79411764706,0.278136802284,0.0571445805158,0.174679198095,0.2727473153,1.233570918,1.32487316015,1.29443757359,1.22465717441,0.890668361505,1.04855735398,1.00659726353,0.954531029258,2.6843977907,2.72832360387,2.75240075257,2.6825320343,5.41231598854,-0.0943374596869,-0.0849755470959,-0.0645683132566,-0.0899672954755,0.483251761009,0.465036961186,0.410788254156,0.473709556769,0.600176141417,0.542392617524,0.58637126145,0.625114892948,4.42070484581,4.5960591133,4.57317073171,4.44117647059,1.8815453081,1.84036298096,1.88125233563,1.88886787888,3.21728056046,2.63978742508,2.93245092207,3.13794250732,1.26420559297,1.20226770851,1.19800118977,1.1783388956
2,151,603,575.0,26.0,1.00058636629,0.207262050214,1.0,0.769132653061,0.905273736555,28.0451928473,27.8567765544,13.3416640641,4.88292780652,4.12310562562,26.83281573,27.436204404,60.8788712925,91.49,0.952606635071,0.979495318159,0.00403546362443,0.0195698946343,0.00905023094894,0.00403521435458,0.00264926678978,0.0177895123773,0.00851302312228,0.00384933231012,0.00410462807543,0.00245347330788,0.00382029497592,0.0153325260176,0.00783944975713,0.00351889117391,0.00365831776056,0.00427953282128,0.00220284394178,0.00219679040377,0.0058310361889,0.0124293328408,0.00713546750328,0.00311122474806,0.0031474349935,0.0069503232821,0.00451240242893,0.00189979650781,0.00082904028522,0.00508669609996,0.00284180009612,0.985911188576,4.7621768535,7.29819530434,4.61085506247,0.0,0.179039721028,1.06905951243,0.00056076887995,0.000840051012347,0.032451423165,0.00203043175861,0.00605783145875,0.0016577751947,0.00177290134732,0.00135805271566,0.00131227634847,0.0,0.000183826527866,0.0015540969755,0.00262836646289,575.443088427,26.1603520592,575.437810945,26.192371476,580.0,25.0,151,0.124907,0.446091,0.139603,0.289399,2.15197202734,2.44538908059,0.429491998058,0.666060211891,0.0729472285486,0.0749240609737,0.241551597309,0.0617328069712,0.0609627971384,0.0470275066548,0.0476384020051,0.0620319942382,4.28323699422,6.35196687371,6.37037037037,3.68786127168,0.536108785341,0.331392081375,0.327472230149,0.600148095833,1.56487776816,1.76065172056,1.76950880056,1.53356715363,2.01876292411,2.94133028132,2.91046419076,1.61070830595,3.33141899266,3.4530458518,3.44968044966,3.28315106543,4.76771156891,-0.147664457127,-0.119766050714,-0.119969026541,-0.176359082227,0.642876398483,0.597468424623,0.596956759976,0.685742221453,0.479407403114,0.436323070492,0.430105157948,0.485015562472,5.92870905588,6.15320910973,6.13580246914,5.93063583815,2.32088501464,2.39289687654,2.38124766341,2.32473489843,14.1818154818,12.6473344221,12.574150282,14.7581943934,4.61016256993,4.76399658792,4.7399617267,4.61715690096
2,152,543,578.0,83.0,1.00133051238,0.269624165618,1.0,0.80325443787,0.926170598291,26.8327696127,26.83281573,13.0,4.68162849999,4.12310562562,25.0,25.839034961,64.755488527,85.834,0.958517210944,0.958074850655,0.0245782978865,0.0379419116627,0.0156191292656,0.0215381399501,0.00755117057566,0.0306873175769,0.0133826678705,0.0106043615493,0.0173091401298,0.00596590149843,0.00549991284331,0.0214375970411,0.0105608398192,0.00575382348092,0.00182998351271,0.0130173670223,0.00425085181444,0.00328284823378,0.00720638876289,0.0117694966215,0.00765418043396,0.00117498701367,0.00198357094813,0.00262888939534,0.00992151888053,0.00287610379109,0.00206943623713,0.00406258789176,0.00171781749493,3.49970102059,7.7780846588,4.62352699924,9.24833057785,1.33133464429,0.190524974489,1.04651460999,0.000698243602528,0.00112916808575,0.051125797697,0.00248687760904,0.00616464484483,0.00190524974489,0.00192728289133,0.0017700465396,0.00130777829327,0.0,0.000228043886267,0.0014612880806,0.00296117394464,578.002813858,83.2885018277,577.976058932,83.2449355433,582.0,88.0,152,0.0846118,0.38302,0.247928,0.28444,1.48207191666,1.98076079573,0.764913057993,0.66861970742,0.216039918725,0.0729285061389,0.142042490441,0.0578599138491,0.0401017458666,0.0328610059492,0.0332004458162,0.0415185396673,5.50107526882,6.94418604651,7.21759259259,5.34978540773,0.272788922643,0.0872929970399,0.0551052970463,0.293446614851,1.67877278983,1.78939985601,1.82212110399,1.69029920905,2.45173314834,2.83177934018,3.12446416324,2.48308589217,3.52426322226,3.66203046976,3.64926104808,3.51914362637,7.37099217959,-0.107774380901,-0.063367331653,-0.0691496071915,-0.106631579739,0.575387874445,0.461979886617,0.480115558195,0.57241304321,0.434015324915,0.390694682476,0.402749095249,0.453517087864,6.28387096774,6.55813953488,6.52777777778,6.26824034335,2.38558731714,2.38067291282,2.3551691289,2.36899419322,9.62694415539,8.26987560844,8.05941358025,9.79285398515,3.76527228581,3.83223363981,3.81570966221,3.79137578515
2,153,628,577.0,139.0,1.00246251934,0.356732946072,1.0,0.773399014778,0.914325183243,29.2829987158,28.8444102037,13.416407865,4.96999224419,4.24264068712,26.83281573,27.3563649273,62.2619064617,92.904,0.954407294833,0.955612860258,0.0260494692813,0.0387479711363,0.0305643292974,0.0201864309533,0.00503709283164,0.0289670309087,0.0236858364762,0.00179490120065,0.0124070123934,0.00418472057796,0.00292697311934,0.0175141980313,0.0158685829805,0.00351287973063,0.00126512042551,0.00497885896913,0.00576981198414,0.00348169165906,0.00517676147381,0.00700281920313,0.00912673285422,0.00448805307076,0.00135154344211,0.00513612197822,0.00185243008279,0.00691575124167,0.00288323843714,0.00329219833491,0.00469948042734,3.58450414255,3.82786906522,6.57124365035,5.26514175753,3.37500970991,0.226171102608,1.30418916477,0.000900282524526,0.00109126698226,0.117532883109,0.00245670229197,0.00909437797964,0.0020561009328,0.00207673433881,0.00190737750381,0.00161745678633,0.0,0.000190961462286,0.00144761345951,0.0031128404662,576.780669846,138.845626399,576.762738854,138.961783439,575.0,132.0,153,0.0916716,0.33676,0.270531,0.301038,1.55594011094,1.87154891111,0.824726023142,0.69504271623,0.0803074876847,0.0830913953358,0.128739768814,0.0504741336166,0.0788674358773,0.0636839525537,0.0654983704872,0.0779087370242,2.48798521257,3.01584158416,3.04305283757,2.22610294118,0.296674279779,0.155734215511,0.142969360926,0.36739112983,1.33369842175,1.44525083286,1.45646363341,1.30574242479,1.23325395226,1.46446034702,1.43000371475,1.11664346345,2.87226096435,2.99802058681,2.98880735493,2.88295861457,5.44519955703,-0.132120604172,-0.0798169750132,-0.0818156124275,-0.124066713315,0.578628356966,0.469770151756,0.474524645625,0.563081675448,0.563557898863,0.537778710389,0.526962419291,0.578581589142,4.79852125693,4.95247524752,4.93346379648,4.79227941176,1.98302169003,2.0310982583,2.00283350499,2.01166071914,4.58602369132,4.12843446721,4.05819524282,4.81163156899,1.76876531104,1.77819429468,1.76778581577,1.75080760705
2,154,537,577.0,193.0,1.00034342932,0.164218887273,1.0,0.794378698225,0.915936669028,26.3606556425,26.2488094968,12.6491106407,4.64073346667,4.12310562562,25.0,26.0027813677,46.7942118129,85.834,0.954666666667,0.987354709796,0.00491048153151,0.0121227847291,0.00590117477243,0.00486071134128,0.012901576343,0.0111084150677,0.00605923469901,0.00224329518565,0.0047303329139,0.012100388198,0.00618880838429,0.00966182288341,0.00634216282542,0.00271832031978,0.00331683850767,0.00445303932938,0.010946373602,0.00629459052213,0.000911555933683,0.00786872006676,0.00678050685905,0.00328742216621,0.00321308707315,0.00429380668537,0.00395622297464,0.00938804928857,0.00616888131783,0.000654385414737,0.00479689889388,7.42220469447,4.75979319007,5.06038060962,11.3635539218,4.4112666988,0.191433027037,1.01715692339,0.00116436363896,0.00067902635783,0.250779507138,0.00221582385711,0.0074744252488,0.00191433027037,0.00189414697094,0.00196841359138,0.00141908880323,0.0,0.000173663842506,0.00113499574306,0.00258654350182,576.519363802,192.81396699,576.729981378,192.677839851,581.0,186.0,154,0.0667813,0.236907,0.418467,0.277844,1.15682453758,1.25959681093,1.27680083584,0.651538071284,0.193606760615,0.124152400525,0.098640368663,0.0575998082063,0.0620131858117,0.0637793698825,0.0629795589292,0.0628580650367,2.95206971678,2.78066037736,3.12412177986,2.91067538126,0.00330416924766,0.0433440460584,-0.075714885602,0.0108850416948,1.42995161287,1.41954114902,1.45309831869,1.43865542592,1.24901628528,1.2357989943,1.26635916393,1.35769243548,2.98164282469,3.00351333657,2.98475169844,2.99762565695,12.7293644121,-0.0415603992861,-0.0296994729965,-0.037717646005,-0.0309029250259,0.34612235317,0.295534485296,0.331278511887,0.299950274925,0.502388824811,0.522422446992,0.483977661683,0.529492995791,5.3137254902,5.48820754717,5.48477751756,5.32897603486,1.92756395701,1.94825261973,1.86583107147,1.93998454634,2.96911444316,3.02816282485,2.68068162497,2.97456343951,1.46745079053,1.47852883588,1.42954768578,1.46693816718
2,155,275,571.0,247.0,1.29772288097,0.503476939107,1.0,0.54347826087,0.329437485812,22.8552263396,23.0867927612,6.7082039325,2.55902008162,2.0,20.3729925031,19.7471135793,38.1157387802,102.42,0.688360450563,0.646942281474,0.114098473899,0.0657028624933,0.0282482929862,0.0651166427375,0.00828423892258,0.00293274389829,0.0498970931303,0.034128466792,0.00971381455838,0.0244803575065,0.014666734834,0.0171786212379,0.0243442099909,0.0122476541762,0.0153665050418,0.00640969921932,0.014385040906,0.0166210324543,0.0198571865599,0.00592215719793,0.00713361605713,0.0145110696393,0.0125171055579,0.00435612539317,0.00990094080001,0.0102143526169,0.00640652180689,0.00203758955285,0.00410522767683,11.8573872916,12.7242499607,2.49633772992,6.34540794165,0.415983759415,0.202522302454,0.510632200399,0.00109071683255,0.000716062961146,0.468147231643,0.00531013961881,0.00771381659433,0.00185800277481,0.00185684436509,0.00181693420745,0.0,0.0,0.000694423054204,0.0011970146232,0.00247577670962,574.368951091,248.2650321,573.909090909,248.352727273,575.0,253.0,155,0.018587,0.200064,0.267487,0.513862,0.511141801253,1.41070782183,0.908135852696,0.974565323057,0.459708071802,0.219284059707,0.381764538723,0.144333854249,0.0662434895833,0.0661808447353,0.0722011898323,0.0719163080729,3.80729166667,3.50609756098,3.54651162791,3.40101522843,-0.0887550674197,0.0352781687757,-0.0612842467625,0.0275501569636,1.54183142003,1.48961537691,1.46259062525,1.45950223483,1.81507703993,1.65716091612,1.85045970795,1.71233476771,2.97564446337,2.96142693589,2.90388255562,2.93465871739,21.6300553914,-0.0689549619464,-0.0763603253222,-0.075110772901,-0.0792942851066,0.437932155691,0.459294863858,0.455665930008,0.465329621387,0.500292041193,0.503018236756,0.532722269781,0.527359232812,5.11979166667,5.03048780488,4.90697674419,4.95431472081,1.93023690533,1.95144185418,1.89314303879,1.93240077744,3.17835828993,3.688094884,3.09599783667,3.58674534258,1.73947482639,1.65541344438,1.4695443483,1.73191785411
2,156,567,577.0,303.0,1.00087746401,0.280155243779,1.0,0.807692307692,0.948714433435,27.4523136422,27.2029410175,13.0,4.8053981902,4.12310562562,25.0,26.3529776973,70.725577337,86.662,0.964285714286,0.964820343287,0.00981537730347,0.0329255273126,0.0191897697215,0.00857864303536,0.011719088949,0.028740348917,0.0161039520681,0.00112521171151,0.00674559230255,0.0088091316301,0.00503392475974,0.0232066562291,0.0120250276137,0.000858238348551,0.00423137117594,0.0046289376466,0.00559043467853,0.0057928800175,0.00298512324824,0.0170513451857,0.00751586751627,0.000651702212997,0.00158821894408,0.00818755830949,0.00263679111415,0.00278953148106,0.00706491287476,0.00183501838583,0.00231456617196,6.05758216016,5.31122841724,6.23241271584,2.00811536646,5.17974312828,0.198154866346,1.06387318249,0.00106564766611,0.000695900176652,0.0554416876992,0.00245952233672,0.00683604180813,0.0019426947681,0.00187631954584,0.00196239876095,0.00135805271566,0.0,0.000227117191129,0.00115210391907,0.0025215530768,577.28640799,303.075763461,577.317460317,303.121693122,572.0,297.0,156,0.0718471,0.271485,0.374086,0.282582,1.16392295659,1.45218975252,1.14652338044,0.664828833703,0.0989555833375,0.126076852736,0.119556359317,0.113361305745,0.0587308845196,0.0650897377795,0.0600857956294,0.062081540308,3.25514403292,3.47902869757,3.58771929825,3.23926380368,0.119936189756,0.0319147782129,-0.00261287534849,0.1146139089,1.46987721339,1.52067402278,1.53402227785,1.47963311014,1.44429202865,1.58156805988,1.5807748538,1.55829057256,3.08731312677,3.08389626326,3.12360497894,3.07346846729,5.93294342587,-0.054462654638,-0.0553480787186,-0.0291651751656,-0.0604249003132,0.39946490309,0.401676587619,0.298449581173,0.417790071061,0.49705589954,0.499336409317,0.487936273973,0.521919134247,5.63374485597,5.83664459161,5.83333333333,5.64417177914,2.05502959569,2.00791746546,2.02036672831,2.06972593231,4.14157733408,3.7084143483,3.56871345029,4.07788525475,1.83708868905,1.79686076147,1.78830024623,1.83673537665
